filepath,label
data/Diabetic Retinopathy/train/images/IMAGE_00032.jpg,4
data/Diabetic Retinopathy/train/images/IMAGE_00452.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_02113.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01916.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_00083.jpg,2
data/Diabetic Retinopathy/train/images/IMAGE_01993.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_00859.png,0
data/Diabetic Retinopathy/train/images/IMAGE_00173.jpg,2
data/Diabetic Retinopathy/train/images/IMAGE_01268.png,1
data/Diabetic Retinopathy/train/images/IMAGE_01505.png,2
data/Diabetic Retinopathy/train/images/IMAGE_00511.png,0
data/Diabetic Retinopathy/train/images/IMAGE_01785.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_00545.png,3
data/Diabetic Retinopathy/train/images/IMAGE_01172.png,0
data/Diabetic Retinopathy/train/images/IMAGE_00048.jpg,4
data/Diabetic Retinopathy/train/images/IMAGE_00337.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01186.png,2
data/Diabetic Retinopathy/train/images/IMAGE_00731.png,0
data/Diabetic Retinopathy/train/images/IMAGE_02173.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01991.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_00560.png,0
data/Diabetic Retinopathy/train/images/IMAGE_01515.png,0
data/Diabetic Retinopathy/train/images/IMAGE_00081.jpg,2
data/Diabetic Retinopathy/train/images/IMAGE_02029.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01060.png,0
data/Diabetic Retinopathy/train/images/IMAGE_00085.jpg,2
data/Diabetic Retinopathy/train/images/IMAGE_00155.jpg,4
data/Diabetic Retinopathy/train/images/IMAGE_00960.png,3
data/Diabetic Retinopathy/train/images/IMAGE_01930.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01727.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01085.png,2
data/Diabetic Retinopathy/train/images/IMAGE_01402.png,0
data/Diabetic Retinopathy/train/images/IMAGE_01020.png,0
data/Diabetic Retinopathy/train/images/IMAGE_02111.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01634.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_00692.png,0
data/Diabetic Retinopathy/train/images/IMAGE_00723.png,0
data/Diabetic Retinopathy/train/images/IMAGE_02075.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_00800.png,1
data/Diabetic Retinopathy/train/images/IMAGE_00102.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01005.png,3
data/Diabetic Retinopathy/train/images/IMAGE_01531.png,3
data/Diabetic Retinopathy/train/images/IMAGE_01920.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01334.png,0
data/Diabetic Retinopathy/train/images/IMAGE_00442.jpg,2
data/Diabetic Retinopathy/train/images/IMAGE_02107.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_00732.png,0
data/Diabetic Retinopathy/train/images/IMAGE_01880.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_00826.png,2
data/Diabetic Retinopathy/train/images/IMAGE_00972.png,0
data/Diabetic Retinopathy/train/images/IMAGE_01341.png,1
data/Diabetic Retinopathy/train/images/IMAGE_01681.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_00879.png,0
data/Diabetic Retinopathy/train/images/IMAGE_00304.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_02134.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01754.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01287.png,0
data/Diabetic Retinopathy/train/images/IMAGE_01498.png,2
data/Diabetic Retinopathy/train/images/IMAGE_02072.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01160.png,0
data/Diabetic Retinopathy/train/images/IMAGE_01136.png,0
data/Diabetic Retinopathy/train/images/IMAGE_01191.png,1
data/Diabetic Retinopathy/train/images/IMAGE_00553.png,4
data/Diabetic Retinopathy/train/images/IMAGE_00769.png,0
data/Diabetic Retinopathy/train/images/IMAGE_01757.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_00127.jpg,3
data/Diabetic Retinopathy/train/images/IMAGE_01110.png,0
data/Diabetic Retinopathy/train/images/IMAGE_00897.png,2
data/Diabetic Retinopathy/train/images/IMAGE_00174.jpg,2
data/Diabetic Retinopathy/train/images/IMAGE_00853.png,0
data/Diabetic Retinopathy/train/images/IMAGE_00955.png,0
data/Diabetic Retinopathy/train/images/IMAGE_00701.png,0
data/Diabetic Retinopathy/train/images/IMAGE_00423.jpg,2
data/Diabetic Retinopathy/train/images/IMAGE_00158.jpg,2
data/Diabetic Retinopathy/train/images/IMAGE_00070.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01086.png,2
data/Diabetic Retinopathy/train/images/IMAGE_00325.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_00593.png,0
data/Diabetic Retinopathy/train/images/IMAGE_00233.jpg,2
data/Diabetic Retinopathy/train/images/IMAGE_00515.png,0
data/Diabetic Retinopathy/train/images/IMAGE_02013.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_02097.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01644.jpg,2
data/Diabetic Retinopathy/train/images/IMAGE_01895.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_00655.png,1
data/Diabetic Retinopathy/train/images/IMAGE_00788.png,0
data/Diabetic Retinopathy/train/images/IMAGE_01253.png,2
data/Diabetic Retinopathy/train/images/IMAGE_00514.png,2
data/Diabetic Retinopathy/train/images/IMAGE_00570.png,3
data/Diabetic Retinopathy/train/images/IMAGE_01242.png,2
data/Diabetic Retinopathy/train/images/IMAGE_01370.png,0
data/Diabetic Retinopathy/train/images/IMAGE_01177.png,1
data/Diabetic Retinopathy/train/images/IMAGE_02204.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_00663.png,2
data/Diabetic Retinopathy/train/images/IMAGE_01519.png,2
data/Diabetic Retinopathy/train/images/IMAGE_02242.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01945.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_02086.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01616.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01562.png,0
data/Diabetic Retinopathy/train/images/IMAGE_00989.png,1
data/Diabetic Retinopathy/train/images/IMAGE_00461.jpg,4
data/Diabetic Retinopathy/train/images/IMAGE_01399.png,0
data/Diabetic Retinopathy/train/images/IMAGE_01780.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_00938.png,2
data/Diabetic Retinopathy/train/images/IMAGE_00169.jpg,4
data/Diabetic Retinopathy/train/images/IMAGE_00542.png,0
data/Diabetic Retinopathy/train/images/IMAGE_01999.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01898.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_00557.png,0
data/Diabetic Retinopathy/train/images/IMAGE_00646.png,0
data/Diabetic Retinopathy/train/images/IMAGE_00667.png,1
data/Diabetic Retinopathy/train/images/IMAGE_01557.png,1
data/Diabetic Retinopathy/train/images/IMAGE_01796.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01998.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_00630.png,0
data/Diabetic Retinopathy/train/images/IMAGE_01940.jpg,4
data/Diabetic Retinopathy/train/images/IMAGE_00910.png,2
data/Diabetic Retinopathy/train/images/IMAGE_01204.png,2
data/Diabetic Retinopathy/train/images/IMAGE_00044.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01235.png,1
data/Diabetic Retinopathy/train/images/IMAGE_01957.jpg,1
data/Diabetic Retinopathy/train/images/IMAGE_01377.png,1
data/Diabetic Retinopathy/train/images/IMAGE_01793.jpg,3
data/Diabetic Retinopathy/train/images/IMAGE_02187.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01185.png,2
data/Diabetic Retinopathy/train/images/IMAGE_01231.png,2
data/Diabetic Retinopathy/train/images/IMAGE_01124.png,1
data/Diabetic Retinopathy/train/images/IMAGE_01740.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01743.jpg,1
data/Diabetic Retinopathy/train/images/IMAGE_00979.png,4
data/Diabetic Retinopathy/train/images/IMAGE_01987.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_00137.jpg,3
data/Diabetic Retinopathy/train/images/IMAGE_01054.png,0
data/Diabetic Retinopathy/train/images/IMAGE_01362.png,2
data/Diabetic Retinopathy/train/images/IMAGE_01537.png,1
data/Diabetic Retinopathy/train/images/IMAGE_00523.png,0
data/Diabetic Retinopathy/train/images/IMAGE_00693.png,0
data/Diabetic Retinopathy/train/images/IMAGE_00385.jpg,2
data/Diabetic Retinopathy/train/images/IMAGE_00240.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01703.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01063.png,0
data/Diabetic Retinopathy/train/images/IMAGE_01861.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_00195.jpg,2
data/Diabetic Retinopathy/train/images/IMAGE_01781.jpg,1
data/Diabetic Retinopathy/train/images/IMAGE_02118.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_00909.png,1
data/Diabetic Retinopathy/train/images/IMAGE_01114.png,0
data/Diabetic Retinopathy/train/images/IMAGE_01489.png,3
data/Diabetic Retinopathy/train/images/IMAGE_01308.png,0
data/Diabetic Retinopathy/train/images/IMAGE_00390.jpg,4
data/Diabetic Retinopathy/train/images/IMAGE_01118.png,1
data/Diabetic Retinopathy/train/images/IMAGE_01507.png,1
data/Diabetic Retinopathy/train/images/IMAGE_01318.png,2
data/Diabetic Retinopathy/train/images/IMAGE_00602.png,0
data/Diabetic Retinopathy/train/images/IMAGE_01230.png,2
data/Diabetic Retinopathy/train/images/IMAGE_00567.png,2
data/Diabetic Retinopathy/train/images/IMAGE_01299.png,3
data/Diabetic Retinopathy/train/images/IMAGE_00759.png,0
data/Diabetic Retinopathy/train/images/IMAGE_01831.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01836.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_00386.jpg,4
data/Diabetic Retinopathy/train/images/IMAGE_00394.jpg,2
data/Diabetic Retinopathy/train/images/IMAGE_02100.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_00857.png,0
data/Diabetic Retinopathy/train/images/IMAGE_00248.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_02015.jpg,2
data/Diabetic Retinopathy/train/images/IMAGE_00986.png,2
data/Diabetic Retinopathy/train/images/IMAGE_00005.jpg,4
data/Diabetic Retinopathy/train/images/IMAGE_01539.png,0
data/Diabetic Retinopathy/train/images/IMAGE_01006.png,3
data/Diabetic Retinopathy/train/images/IMAGE_00210.jpg,3
data/Diabetic Retinopathy/train/images/IMAGE_01933.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_00188.jpg,4
data/Diabetic Retinopathy/train/images/IMAGE_00907.png,2
data/Diabetic Retinopathy/train/images/IMAGE_01439.png,3
data/Diabetic Retinopathy/train/images/IMAGE_01512.png,2
data/Diabetic Retinopathy/train/images/IMAGE_00123.jpg,1
data/Diabetic Retinopathy/train/images/IMAGE_00687.png,0
data/Diabetic Retinopathy/train/images/IMAGE_01349.png,1
data/Diabetic Retinopathy/train/images/IMAGE_01199.png,0
data/Diabetic Retinopathy/train/images/IMAGE_00130.jpg,4
data/Diabetic Retinopathy/train/images/IMAGE_00711.png,0
data/Diabetic Retinopathy/train/images/IMAGE_01875.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01066.png,0
data/Diabetic Retinopathy/train/images/IMAGE_01668.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01083.png,0
data/Diabetic Retinopathy/train/images/IMAGE_00738.png,0
data/Diabetic Retinopathy/train/images/IMAGE_00273.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01863.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01742.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01688.jpg,1
data/Diabetic Retinopathy/train/images/IMAGE_01252.png,2
data/Diabetic Retinopathy/train/images/IMAGE_01837.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01721.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01462.png,1
data/Diabetic Retinopathy/train/images/IMAGE_02109.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01499.png,2
data/Diabetic Retinopathy/train/images/IMAGE_00978.png,4
data/Diabetic Retinopathy/train/images/IMAGE_01620.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01669.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01682.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01389.png,2
data/Diabetic Retinopathy/train/images/IMAGE_02215.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01480.png,2
data/Diabetic Retinopathy/train/images/IMAGE_00335.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_00331.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01264.png,2
data/Diabetic Retinopathy/train/images/IMAGE_01678.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_00444.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01724.jpg,1
data/Diabetic Retinopathy/train/images/IMAGE_00022.jpg,3
data/Diabetic Retinopathy/train/images/IMAGE_00728.png,0
data/Diabetic Retinopathy/train/images/IMAGE_00961.png,2
data/Diabetic Retinopathy/train/images/IMAGE_01131.png,1
data/Diabetic Retinopathy/train/images/IMAGE_00629.png,0
data/Diabetic Retinopathy/train/images/IMAGE_01126.png,0
data/Diabetic Retinopathy/train/images/IMAGE_01082.png,0
data/Diabetic Retinopathy/train/images/IMAGE_01209.png,0
data/Diabetic Retinopathy/train/images/IMAGE_01437.png,0
data/Diabetic Retinopathy/train/images/IMAGE_00301.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01123.png,0
data/Diabetic Retinopathy/train/images/IMAGE_01012.png,1
data/Diabetic Retinopathy/train/images/IMAGE_01319.png,2
data/Diabetic Retinopathy/train/images/IMAGE_01121.png,0
data/Diabetic Retinopathy/train/images/IMAGE_00622.png,3
data/Diabetic Retinopathy/train/images/IMAGE_00765.png,0
data/Diabetic Retinopathy/train/images/IMAGE_00021.jpg,3
data/Diabetic Retinopathy/train/images/IMAGE_01862.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_00008.jpg,2
data/Diabetic Retinopathy/train/images/IMAGE_00256.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_00448.jpg,3
data/Diabetic Retinopathy/train/images/IMAGE_01927.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_00420.jpg,2
data/Diabetic Retinopathy/train/images/IMAGE_01632.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01995.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_00940.png,2
data/Diabetic Retinopathy/train/images/IMAGE_02151.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01358.png,2
data/Diabetic Retinopathy/train/images/IMAGE_00750.png,0
data/Diabetic Retinopathy/train/images/IMAGE_01080.png,2
data/Diabetic Retinopathy/train/images/IMAGE_01142.png,0
data/Diabetic Retinopathy/train/images/IMAGE_00858.png,0
data/Diabetic Retinopathy/train/images/IMAGE_01229.png,1
data/Diabetic Retinopathy/train/images/IMAGE_01726.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01249.png,2
data/Diabetic Retinopathy/train/images/IMAGE_01911.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_02112.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01033.png,0
data/Diabetic Retinopathy/train/images/IMAGE_02065.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_00884.png,0
data/Diabetic Retinopathy/train/images/IMAGE_01712.jpg,1
data/Diabetic Retinopathy/train/images/IMAGE_01723.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_00451.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_02088.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_00402.jpg,1
data/Diabetic Retinopathy/train/images/IMAGE_01942.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01716.jpg,2
data/Diabetic Retinopathy/train/images/IMAGE_01297.png,2
data/Diabetic Retinopathy/train/images/IMAGE_01064.png,0
data/Diabetic Retinopathy/train/images/IMAGE_00336.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01338.png,0
data/Diabetic Retinopathy/train/images/IMAGE_01750.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_00079.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01694.jpg,1
data/Diabetic Retinopathy/train/images/IMAGE_01937.jpg,0
data/Diabetic Retinopathy/train/images/IMAGE_01838.jpg,2
data/Diabetic Retinopathy/train/images/IMAGE_01425.png,0
